incident_id,start_time,end_time,duration_minutes,alarm_points,direction,peak_severity,peak_anomaly_score,dominant_root_cause,mean_attribution_strength,max_attribution_strength,max_positive_deviation_kw,max_negative_deviation_kw,mean_abs_deviation_kw,peak_observed_kw,min_observed_kw,peak_forecast_kw
516,2020-12-04 22:30:00,2020-12-04 22:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2183393113897256,UNEXPLAINED LOAD,,,10.073712348937988,10.073712348937988,10.073712348937988,22.885662078857422,22.885662078857422,12.811949729919434
517,2020-12-04 23:00:00,2020-12-04 23:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2547924219974944,HVAC SOUTH,96.01729018271011,96.01729018271011,-10.375121116638184,-10.375121116638184,10.375121116638184,12.058497428894043,12.058497428894043,22.433618545532227
518,2020-12-06 06:30:00,2020-12-06 06:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1300245142987773,UNEXPLAINED LOAD,,,9.343490600585938,9.343490600585938,9.343490600585938,26.51885223388672,26.51885223388672,17.17536163330078
519,2020-12-06 12:15:00,2020-12-06 12:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2752863250258764,HVAC SOUTH,99.28966166444768,99.28966166444768,-10.544572830200195,-10.544572830200195,10.544572830200195,12.622159957885742,12.622159957885742,23.166732788085938
520,2020-12-06 17:45:00,2020-12-06 18:15:00,45.0,3,LOW_CONSUMPTION,HIGH,1.6282057226481716,HVAC SOUTH,99.34702477400437,99.84810528931985,-8.292141914367676,-13.462650299072266,10.932339668273926,16.686786651611328,9.510489463806152,27.729013442993164
521,2020-12-07 15:00:00,2020-12-07 15:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0084975366901336,HVAC SOUTH,100.0,100.0,-8.33865737915039,-8.33865737915039,8.33865737915039,11.97138786315918,11.97138786315918,20.31004524230957
522,2020-12-08 21:00:00,2020-12-08 21:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.6162701316690966,UNEXPLAINED LOAD,,,13.21064567565918,8.91779899597168,11.06422233581543,30.569856643676758,28.635128021240234,19.717329025268555
523,2020-12-09 00:45:00,2020-12-09 01:00:00,30.0,2,LOW_CONSUMPTION,HIGH,2.173242315590373,HVAC SOUTH,99.00500092241909,99.98426196432953,-11.471610069274902,-17.58680534362793,14.529207706451416,14.84795093536377,14.288589477539062,31.875394821166992
524,2020-12-09 20:00:00,2020-12-09 20:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1582629242150604,HVAC SOUTH,99.12443011621203,99.12443011621203,-9.37315845489502,-9.37315845489502,9.37315845489502,11.093022346496582,11.093022346496582,20.4661808013916
525,2020-12-10 19:45:00,2020-12-10 19:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0816973610943341,LIGHTING,63.27768999022354,63.27768999022354,8.753557205200195,8.753557205200195,8.753557205200195,20.551876068115234,20.551876068115234,11.798318862915039
526,2020-12-11 08:45:00,2020-12-11 09:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.546136037546292,UNEXPLAINED LOAD,,,12.511993408203125,11.332837104797363,11.922415256500244,26.463977813720703,24.836713790893555,13.951984405517578
527,2020-12-11 18:30:00,2020-12-11 18:45:00,30.0,2,LOW_CONSUMPTION,HIGH,2.2457945737005076,HVAC SOUTH,93.39291964119295,97.41483249964334,-18.134201049804688,-18.17392921447754,18.154065132141113,15.58212661743164,15.488286972045898,33.71632766723633
528,2020-12-12 00:00:00,2020-12-12 00:30:00,45.0,3,HIGH_CONSUMPTION,HIGH,2.430694152689433,HVAC SOUTH,69.17990357188786,79.09030144523852,19.670215606689453,9.277159690856934,13.377628008524576,33.08271789550781,24.017818450927734,21.01061248779297
529,2020-12-12 07:15:00,2020-12-12 07:30:00,30.0,2,LOW_CONSUMPTION,WARNING,1.23224880016263,HVAC SOUTH,99.80899296974914,100.0,-9.935372352600098,-9.971883773803711,9.953628063201904,19.219074249267578,15.349848747253418,29.19095802307129
530,2020-12-12 20:15:00,2020-12-12 20:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.7697315133712999,HVAC SOUTH,98.91145195080934,98.91145195080934,14.321423530578613,14.321423530578613,14.321423530578613,24.249069213867188,24.249069213867188,9.927645683288574
531,2020-12-13 01:15:00,2020-12-13 01:45:00,45.0,3,HIGH_CONSUMPTION,WARNING,1.4506665173928543,UNEXPLAINED LOAD,,,11.739413261413574,9.40139389038086,10.225379943847656,28.69268226623535,21.275081634521484,19.291288375854492
532,2020-12-13 17:00:00,2020-12-13 17:15:00,30.0,2,LOW_CONSUMPTION,HIGH,1.8380077838436633,HVAC SOUTH,99.88495745597426,100.0,-9.237550735473633,-14.873944282531738,12.055747509002686,15.795591354370117,11.988795280456543,26.86273956298828
533,2020-12-14 01:45:00,2020-12-14 01:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.4124936288561993,UNEXPLAINED LOAD,,,11.430501937866211,11.430501937866211,11.430501937866211,22.305442810058594,22.305442810058594,10.874940872192383
534,2020-12-14 04:00:00,2020-12-14 04:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.392853712645947,UNEXPLAINED LOAD,,,11.271567344665527,11.271567344665527,11.271567344665527,25.550682067871094,25.550682067871094,14.279114723205566
535,2020-12-14 19:45:00,2020-12-14 20:00:00,30.0,2,LOW_CONSUMPTION,HIGH,1.596455949387926,HVAC SOUTH,93.66764323426901,98.31092770268384,-9.46273422241211,-12.78184986114502,11.122292041778564,18.482807159423828,10.870535850524902,27.945541381835938
536,2020-12-15 01:15:00,2020-12-15 02:30:00,90.0,5,HIGH_CONSUMPTION,CRITICAL,2.707582532102154,UNEXPLAINED LOAD,52.96155070720328,95.17764288184856,21.677963256835938,8.591228485107422,13.266202163696288,43.04779815673828,20.929492950439453,33.83945846557617
537,2020-12-15 20:15:00,2020-12-15 20:30:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.3321858671312754,HVAC NORTH,57.74082308785019,58.24123248317501,10.666000366210938,8.97113037109375,9.818565368652344,54.005863189697266,53.85945129394531,44.88832092285156
538,2020-12-15 21:30:00,2020-12-15 21:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.131559064711019,UNEXPLAINED LOAD,,,-9.059703826904297,-9.059703826904297,9.059703826904297,46.124088287353516,46.124088287353516,55.18379211425781
539,2020-12-16 00:00:00,2020-12-16 00:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3057487222924136,UNEXPLAINED LOAD,,,-10.454334259033203,-10.454334259033203,10.454334259033203,33.196502685546875,33.196502685546875,43.65083694458008
540,2020-12-16 00:30:00,2020-12-16 00:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.001493095727626,HVAC SOUTH,45.76614022654638,45.76614022654638,8.01834487915039,8.01834487915039,8.01834487915039,41.47306823730469,41.47306823730469,33.4547233581543
541,2020-12-16 12:30:00,2020-12-16 12:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1570350837751515,HVAC SOUTH,36.81906546991012,36.81906546991012,9.060462951660156,9.060462951660156,9.060462951660156,50.27843475341797,50.27843475341797,41.21797180175781
542,2020-12-17 03:30:00,2020-12-17 03:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0204398812930684,HVAC SOUTH,39.89726853447014,39.89726853447014,7.71929931640625,7.71929931640625,7.71929931640625,45.283233642578125,45.283233642578125,37.563934326171875
543,2020-12-17 18:30:00,2020-12-17 18:30:00,15.0,1,LOW_CONSUMPTION,HIGH,1.5820782648768168,UNEXPLAINED LOAD,,,-11.930591583251953,-11.930591583251953,11.930591583251953,34.99904251098633,34.99904251098633,46.92963409423828
544,2020-12-18 04:45:00,2020-12-18 04:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1155662304796858,HVAC SOUTH,40.59599397560443,40.59599397560443,8.409721374511719,8.409721374511719,8.409721374511719,49.81718063354492,49.81718063354492,41.4074592590332
545,2020-12-18 19:30:00,2020-12-18 19:45:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.35256262625598,HVAC SOUTH,95.0623470019848,100.0,-9.215618133544922,-25.266597747802734,17.241107940673828,33.213504791259766,17.169902801513672,42.436500549316406
546,2020-12-18 20:00:00,2020-12-18 20:00:00,15.0,1,HIGH_CONSUMPTION,HIGH,2.112090761061302,UNEXPLAINED LOAD,,,15.917778015136719,15.917778015136719,15.917778015136719,34.617942810058594,34.617942810058594,18.700164794921875
547,2020-12-18 21:45:00,2020-12-18 22:00:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.2841678860971761,LIGHTING,54.7542903077039,58.29698777413071,9.67813491821289,8.542871475219727,9.110503196716309,42.6043586730957,40.300933837890625,32.92622375488281
548,2020-12-19 00:15:00,2020-12-19 00:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.041975573596322,HVAC SOUTH,40.96660735615188,40.96660735615188,7.852851867675781,7.852851867675781,7.852851867675781,44.80482482910156,44.80482482910156,36.95197296142578
549,2020-12-19 11:30:00,2020-12-19 11:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0638815396864525,HVAC SOUTH,86.57787329351477,86.57787329351477,-8.017946243286133,-8.017946243286133,8.017946243286133,23.575504302978516,23.575504302978516,31.59345054626465
550,2020-12-19 13:15:00,2020-12-19 13:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3256848762102984,HVAC SOUTH,88.3695404313109,88.3695404313109,-9.99102783203125,-9.99102783203125,9.99102783203125,20.406461715698242,20.406461715698242,30.397489547729492
551,2020-12-19 13:45:00,2020-12-19 13:45:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.576252917395752,LIGHTING,44.55518974237476,44.55518974237476,11.879434585571289,11.879434585571289,11.879434585571289,33.03533935546875,33.03533935546875,21.15590476989746
552,2020-12-19 14:00:00,2020-12-19 14:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.082549835522403,HVAC SOUTH,81.79251074394526,81.79251074394526,-8.158639907836914,-8.158639907836914,8.158639907836914,23.493730545043945,23.493730545043945,31.65237045288086
553,2020-12-19 14:30:00,2020-12-19 14:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0496110392078755,LIGHTING,57.7481502255666,57.7481502255666,7.910396575927734,7.910396575927734,7.910396575927734,31.889904022216797,31.889904022216797,23.979507446289062
554,2020-12-19 15:45:00,2020-12-19 15:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.145266441559204,LIGHTING,52.68267315695934,52.68267315695934,8.631303787231445,8.631303787231445,8.631303787231445,33.253562927246094,33.253562927246094,24.62225914001465
555,2020-12-19 17:45:00,2020-12-19 17:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2798017259138643,HVAC SOUTH,94.27641336314207,94.27641336314207,-9.64522933959961,-9.64522933959961,9.64522933959961,20.99233055114746,20.99233055114746,30.63755989074707
556,2020-12-19 18:15:00,2020-12-19 18:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2787772524370473,HVAC SOUTH,64.18728101190572,64.18728101190572,9.637508392333984,9.637508392333984,9.637508392333984,31.22295570373535,31.22295570373535,21.585447311401367
557,2020-12-19 20:30:00,2020-12-19 20:45:00,30.0,2,LOW_CONSUMPTION,WARNING,1.1069992696071012,HVAC NORTH,86.72267833052842,94.86865037301733,-7.669191360473633,-8.342903137207031,8.006047248840332,23.793413162231445,21.339214324951172,31.462604522705078
558,2020-12-19 21:15:00,2020-12-19 21:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.4001677423469452,HVAC SOUTH,63.496801523575144,63.496801523575144,10.5523681640625,10.5523681640625,10.5523681640625,32.146018981933594,32.146018981933594,21.593650817871094
559,2020-12-19 23:30:00,2020-12-19 23:30:00,15.0,1,LOW_CONSUMPTION,CRITICAL,2.553111914110249,UNEXPLAINED LOAD,,,-19.241535186767578,-19.241535186767578,19.241535186767578,12.221689224243164,12.221689224243164,31.463224411010742
560,2020-12-20 00:00:00,2020-12-20 00:00:00,15.0,1,HIGH_CONSUMPTION,HIGH,2.195910812092634,HVAC SOUTH,57.882933379902646,57.882933379902646,16.549488067626953,16.549488067626953,16.549488067626953,29.345287322998047,29.345287322998047,12.79580020904541
561,2020-12-20 01:30:00,2020-12-20 01:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0281175957875108,LIGHTING,55.72449137939066,55.72449137939066,7.748411178588867,7.748411178588867,7.748411178588867,39.17494583129883,39.17494583129883,31.42653465270996
562,2020-12-21 15:00:00,2020-12-21 15:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.026534571677459,HVAC SOUTH,49.97846371558211,49.97846371558211,-7.736480712890625,-7.736480712890625,7.736480712890625,34.1595458984375,34.1595458984375,41.896026611328125
563,2020-12-21 17:30:00,2020-12-21 17:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.01068509639111,HVAC SOUTH,80.11086814361809,80.11086814361809,7.617031097412109,7.617031097412109,7.617031097412109,43.9658088684082,43.9658088684082,36.348777770996094
564,2020-12-21 21:15:00,2020-12-21 21:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2952989119018612,HVAC SOUTH,98.78705141097069,98.78705141097069,9.76202392578125,9.76202392578125,9.76202392578125,42.90074157714844,42.90074157714844,33.13871765136719
565,2020-12-21 21:45:00,2020-12-21 21:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0282297108443859,HVAC NORTH,98.59588583454797,98.59588583454797,-7.749256134033203,-7.749256134033203,7.749256134033203,34.542850494384766,34.542850494384766,42.29210662841797
566,2020-12-21 22:45:00,2020-12-21 22:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0871678116912469,LIGHTING,36.720670472792335,36.720670472792335,8.193443298339844,8.193443298339844,8.193443298339844,43.2291259765625,43.2291259765625,35.035682678222656
567,2020-12-22 01:15:00,2020-12-22 01:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0650267329874892,LIGHTING,44.91760384951498,44.91760384951498,8.02657699584961,8.02657699584961,8.02657699584961,43.23162078857422,43.23162078857422,35.20504379272461
568,2020-12-22 05:15:00,2020-12-22 05:30:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.3699639966411037,HVAC NORTH,58.92062192083581,61.77639038471964,10.324737548828125,10.049152374267578,10.186944961547852,46.76360321044922,45.159820556640625,36.438865661621094
569,2020-12-22 14:00:00,2020-12-22 14:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2974911029236469,HVAC SOUTH,96.38920109091235,96.38920109091235,-9.778545379638672,-9.778545379638672,9.778545379638672,21.92819595336914,21.92819595336914,31.706741333007812
570,2020-12-22 14:30:00,2020-12-22 14:30:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.624010894647784,UNEXPLAINED LOAD,,,12.239362716674805,12.239362716674805,12.239362716674805,35.393707275390625,35.393707275390625,23.15434455871582
571,2020-12-22 22:30:00,2020-12-22 22:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.189589345070911,HVAC SOUTH,61.787633992307256,61.787633992307256,8.965343475341797,8.965343475341797,8.965343475341797,41.330787658691406,41.330787658691406,32.36544418334961
572,2020-12-23 12:45:00,2020-12-23 13:00:00,30.0,2,LOW_CONSUMPTION,HIGH,1.9874852516818524,HVAC SOUTH,99.64922308432745,100.0,-14.392080307006836,-14.97868824005127,14.685384273529053,17.444726943969727,13.32482624053955,31.836807250976562
573,2020-12-23 13:30:00,2020-12-23 13:30:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.5288697536860039,UNEXPLAINED LOAD,,,11.522331237792969,11.522331237792969,11.522331237792969,26.779193878173828,26.779193878173828,15.25686264038086
574,2020-12-23 14:00:00,2020-12-23 14:15:00,30.0,2,LOW_CONSUMPTION,HIGH,2.1466034705557515,HVAC SOUTH,97.99987105639943,98.20632743898881,-12.475152015686035,-16.17788314819336,14.326517581939697,10.206356048583984,9.556363105773926,26.384239196777344
575,2020-12-23 16:45:00,2020-12-23 17:15:00,45.0,3,HIGH_CONSUMPTION,CRITICAL,2.7484545584767335,LIGHTING,94.47229624515535,98.84194717608901,20.713735580444336,7.583700180053711,12.724345525105795,33.973838806152344,24.11956787109375,22.058792114257812
576,2020-12-23 22:45:00,2020-12-23 23:15:00,45.0,3,LOW_CONSUMPTION,CRITICAL,2.7568459782076675,HVAC SOUTH,93.53630117125216,95.95014656482597,-7.960363388061523,-20.7769775390625,12.452950477600098,21.6142578125,8.982381820678711,29.75935935974121
577,2020-12-24 03:15:00,2020-12-24 03:45:00,45.0,3,HIGH_CONSUMPTION,CRITICAL,3.0727543202259104,UNEXPLAINED LOAD,,,23.157821655273438,9.571340560913086,17.70125897725423,33.73488235473633,30.023700714111328,24.163541793823242
578,2020-12-25 22:30:00,2020-12-25 23:00:00,45.0,3,LOW_CONSUMPTION,HIGH,1.8735391509321746,HVAC SOUTH,92.69455659011875,96.18294846658821,-10.249404907226562,-14.119933128356934,12.77319622039795,19.630056381225586,9.826144218444824,33.58030700683594
579,2020-12-25 23:30:00,2020-12-25 23:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.344427831057035,UNEXPLAINED LOAD,,,10.132284164428711,10.132284164428711,10.132284164428711,21.251008987426758,21.251008987426758,11.118724822998047
580,2020-12-26 00:00:00,2020-12-26 00:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.4160815003069878,HVAC SOUTH,93.49822068332406,93.49822068332406,-10.67230224609375,-10.67230224609375,10.67230224609375,9.957992553710938,9.957992553710938,20.630294799804688
581,2020-12-26 01:00:00,2020-12-26 01:30:00,45.0,3,HIGH_CONSUMPTION,HIGH,2.339508688031123,HVAC SOUTH,98.88830400716245,99.37705739462932,17.6317138671875,12.680758476257324,14.786430676778158,34.91775894165039,23.316883087158203,20.870939254760742
582,2020-12-26 02:45:00,2020-12-26 03:00:00,30.0,2,LOW_CONSUMPTION,HIGH,1.6921038352460382,HVAC SOUTH,95.96126482654128,96.31503342506156,-9.449170112609863,-12.752545356750488,11.100857734680176,14.703953742980957,14.15383243560791,27.456499099731445
583,2020-12-26 03:15:00,2020-12-26 03:30:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.7878708464914568,UNEXPLAINED LOAD,,,13.47429370880127,9.309130668640137,11.391712188720703,28.71891975402832,25.26904296875,15.959912300109863
584,2020-12-26 04:15:00,2020-12-26 04:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.6927389430005026,HVAC SOUTH,98.71508944578014,98.71508944578014,12.757331848144531,12.757331848144531,12.757331848144531,31.876964569091797,31.876964569091797,19.119632720947266
585,2020-12-26 10:00:00,2020-12-26 10:00:00,15.0,1,LOW_CONSUMPTION,HIGH,1.5995756331210655,HVAC SOUTH,93.93797011657529,93.93797011657529,-12.055206298828125,-12.055206298828125,12.055206298828125,13.575996398925781,13.575996398925781,25.631202697753906
586,2020-12-26 11:15:00,2020-12-26 11:30:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.8106774027167782,UNEXPLAINED LOAD,,,13.646175384521484,8.455528259277344,11.050851821899414,24.41250991821289,24.35431671142578,15.898788452148438
587,2020-12-26 17:15:00,2020-12-26 17:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0699868751989852,HVAC NORTH,85.75079404239388,85.75079404239388,8.063959121704102,8.063959121704102,8.063959121704102,36.05906677246094,36.05906677246094,27.995107650756836
588,2020-12-26 18:45:00,2020-12-26 19:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.127685889548194,UNEXPLAINED LOAD,,,-7.860837936401367,-8.498807907104492,8.17982292175293,29.44658088684082,29.307619094848633,37.806427001953125
589,2020-12-28 04:30:00,2020-12-28 04:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3777677613786659,HVAC SOUTH,93.09505555316537,93.09505555316537,-10.383550643920898,-10.383550643920898,10.383550643920898,22.095190048217773,22.095190048217773,32.47874069213867
590,2020-12-28 05:15:00,2020-12-28 05:30:00,30.0,2,LOW_CONSUMPTION,HIGH,1.5910003497584844,HVAC SOUTH,97.53431290937459,98.11652951711808,-11.741515159606934,-11.990578651428223,11.866046905517578,15.099913597106934,9.387736320495605,26.841428756713867
591,2020-12-28 10:00:00,2020-12-28 10:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.062384310168456,UNEXPLAINED LOAD,,,15.54316520690918,14.479853630065918,15.011509418487549,25.705345153808594,24.4447021484375,10.162179946899414
592,2020-12-28 11:00:00,2020-12-28 11:30:00,45.0,3,LOW_CONSUMPTION,WARNING,1.367620842568695,HVAC SOUTH,98.84249409256789,99.73415881863382,-7.847476005554199,-10.30707836151123,9.072946548461914,16.625900268554688,9.546307563781738,25.690185546875
593,2020-12-28 12:00:00,2020-12-28 12:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.2038479507240405,UNEXPLAINED LOAD,,,16.60930633544922,16.288076400756836,16.448691368103027,27.701684951782227,27.701210021972656,11.41360855102539
594,2020-12-28 13:00:00,2020-12-28 13:00:00,15.0,1,LOW_CONSUMPTION,HIGH,1.7601284438683187,HVAC SOUTH,100.0,100.0,-13.265213012695312,-13.265213012695312,13.265213012695312,14.584598541259766,14.584598541259766,27.849811553955078
595,2020-12-28 13:30:00,2020-12-28 13:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2615291228350785,UNEXPLAINED LOAD,,,9.50751781463623,9.50751781463623,9.50751781463623,25.348552703857422,25.348552703857422,15.841034889221191
596,2020-12-28 14:15:00,2020-12-28 14:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.016737790974004,UNEXPLAINED LOAD,,,7.662647247314453,7.662647247314453,7.662647247314453,31.74662208557129,31.74662208557129,24.083974838256836
597,2020-12-28 14:45:00,2020-12-28 14:45:00,15.0,1,LOW_CONSUMPTION,HIGH,1.6294589777840092,HVAC SOUTH,96.74202737587359,96.74202737587359,-12.28042221069336,-12.28042221069336,12.28042221069336,17.15618133544922,17.15618133544922,29.436603546142578
598,2020-12-28 16:15:00,2020-12-28 16:30:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.500983980454018,HVAC NORTH,95.9566158256521,98.98230994888743,11.312170028686523,10.883659362792969,11.097914695739746,36.516990661621094,29.057628631591797,25.633331298828125
599,2020-12-31 13:45:00,2020-12-31 13:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3781985059086912,HVAC SOUTH,94.84351201026027,94.84351201026027,-10.386796951293945,-10.386796951293945,10.386796951293945,21.429494857788086,21.429494857788086,31.81629180908203
600,2020-12-31 14:15:00,2020-12-31 14:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.039795530481376,UNEXPLAINED LOAD,,,7.836421966552734,7.836421966552734,7.836421966552734,30.156726837158203,30.156726837158203,22.32030487060547
601,2020-12-31 15:15:00,2020-12-31 15:15:00,15.0,1,LOW_CONSUMPTION,HIGH,1.8177030687131166,HVAC SOUTH,97.27882218648108,97.27882218648108,-13.699124336242676,-13.699124336242676,13.699124336242676,15.95668888092041,15.95668888092041,29.655813217163086
602,2020-12-31 15:45:00,2020-12-31 15:45:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.6152803458509077,UNEXPLAINED LOAD,,,12.173564910888672,12.173564910888672,12.173564910888672,29.325923919677734,29.325923919677734,17.152359008789062
